system:index,clay,elevation,label,landforms,latitude,longitude,org_carbon,ph,pixel_id,.geo
2688_0,17,61,2,34,34.663516447141006,-90.78172140372958,2,60,2688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2689_0,17,48,2,34,33.99651734868226,-90.10753578299787,2,60,2689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2690_0,18,51,2,34,34.04682300459296,-91.50217026159343,2,59,2690,"{""type"":""MultiPoint"",""coordinates"":[]}"
2691_0,21,33,2,24,33.11841415845543,-91.43883903406301,2,58,2691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2692_0,12,71,2,24,35.94316656936927,-90.3316654463857,2,58,2692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2693_0,16,34,2,41,33.24911903229482,-91.01573253524272,2,57,2693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2694_0,15,70,2,24,35.21463287394833,-90.29573283502091,2,58,2694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2695_0,29,45,2,34,34.15282420811906,-90.72692417139828,2,62,2695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2696_0,13,56,2,34,34.52337926281836,-90.93263837146166,2,57,2696,"{""type"":""MultiPoint"",""coordinates"":[]}"
2697_0,17,80,2,41,36.27913648562997,-90.23285076513255,2,59,2697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2698_0,16,67,2,24,35.84614851868436,-90.39140341277964,2,61,2698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2699_0,14,68,2,41,35.80482601561486,-90.2993260961574,2,63,2699,"{""type"":""MultiPoint"",""coordinates"":[]}"
2700_0,12,65,2,24,35.475144306343,-90.36714890010842,2,60,2700,"{""type"":""MultiPoint"",""coordinates"":[]}"
2701_0,16,39,2,24,33.58958052497612,-90.21847772058663,3,58,2701,"{""type"":""MultiPoint"",""coordinates"":[]}"
2702_0,15,74,2,34,36.16729623275709,-90.26339348479262,2,61,2702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2703_0,23,49,2,34,34.46768371520295,-90.52345575954521,2,60,2703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2704_0,17,40,2,31,33.22351704669742,-91.55067928693589,3,56,2704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2705_0,19,70,2,34,35.86141987851439,-90.29169041624237,4,59,2705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2706_0,20,65,2,24,35.63998516097893,-90.2993260961574,3,59,2706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2707_0,16,54,2,34,34.59569364318998,-90.8998498635913,2,61,2707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2708_0,15,53,2,41,34.385937024348074,-90.45698042852037,2,61,2708,"{""type"":""MultiPoint"",""coordinates"":[]}"
2709_0,33,51,2,34,34.40614911824076,-90.50414198093665,3,66,2709,"{""type"":""MultiPoint"",""coordinates"":[]}"
2710_0,16,48,2,31,34.17842619371647,-90.72422922554593,2,60,2710,"{""type"":""MultiPoint"",""coordinates"":[]}"
2711_0,22,38,2,34,33.32592498908704,-91.1185896352744,2,60,2711,"{""type"":""MultiPoint"",""coordinates"":[]}"
2712_0,19,62,2,24,35.54566205614638,-90.61912633730394,2,62,2712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2713_0,16,69,2,34,35.835368735274926,-90.32447892411274,2,60,2713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2714_0,14,61,2,31,34.92582451010391,-90.22072350879694,2,59,2714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2715_0,11,73,2,24,35.88836933703797,-90.02264498864858,2,58,2715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2716_0,23,50,2,34,34.381445447927476,-90.82124727623084,3,58,2716,"{""type"":""MultiPoint"",""coordinates"":[]}"
2717_0,13,80,2,34,36.361781491768966,-90.01860256987004,2,61,2717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2718_0,11,72,2,34,35.99212475235378,-90.3060634607883,2,61,2718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2719_0,17,70,2,34,35.86995387371353,-90.18299426686391,2,60,2719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2720_0,14,40,2,34,33.64168281145505,-90.07519643276957,2,62,2720,"{""type"":""MultiPoint"",""coordinates"":[]}"
2721_0,11,65,2,24,34.74795808384824,-90.81001833517934,2,59,2721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2722_0,16,65,2,34,35.74194394572649,-90.28854631274795,3,63,2722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2723_0,16,42,2,34,33.51232541054184,-91.42671177772739,2,57,2723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2724_0,9,79,2,41,36.242754716623125,-90.15829059655063,2,58,2724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2725_0,14,68,2,24,35.18409015428827,-90.24407970618404,2,59,2725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2726_0,19,60,2,34,35.05338528044888,-90.33076713110158,2,60,2726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2727_0,12,69,2,24,36.05455766460009,-90.28899547039002,2,61,2727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2728_0,16,80,2,41,34.69540663972725,-89.90047411000833,2,57,2728,"{""type"":""MultiPoint"",""coordinates"":[]}"
2729_0,15,36,2,34,33.398239369458665,-90.29124125860032,2,57,2729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2730_0,18,47,2,34,34.32619905795413,-90.51716755255637,2,57,2730,"{""type"":""MultiPoint"",""coordinates"":[]}"
2731_0,18,73,2,34,35.866809770219106,-90.16547711882359,2,58,2731,"{""type"":""MultiPoint"",""coordinates"":[]}"
2732_0,11,70,2,24,35.97685339252375,-90.36310648132988,2,59,2732,"{""type"":""MultiPoint"",""coordinates"":[]}"
2733_0,14,82,2,41,36.48889310447188,-89.95572049998168,2,66,2733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2734_0,14,66,2,41,35.062817590932134,-90.83562032077675,2,60,2734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735_0,23,38,2,34,33.827184917625736,-90.33525870752217,2,62,2735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736_0,12,80,2,24,36.42376524637321,-89.87577043969505,2,60,2736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737_0,18,79,2,34,36.23961061312871,-90.25530864723554,2,59,2737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2738_0,25,50,2,34,34.36886903394981,-90.4610228472989,2,60,2738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2739_0,22,60,2,34,34.94918070749102,-90.21129119831369,2,61,2739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740_0,15,72,2,41,33.970915363084856,-89.68263265360935,2,54,2740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2741_0,24,70,2,24,35.58608624393175,-90.0190517275121,2,62,2741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2742_0,36,74,2,24,36.13181277903436,-89.90676231699716,2,60,2742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2743_0,11,79,2,41,36.23601735199223,-90.11023072885024,2,59,2743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744_0,21,35,2,34,33.44405344894876,-90.30291935729387,2,59,2744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2745_0,15,84,2,41,36.40804472890112,-90.12595124632233,2,56,2745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2746_0,9,85,2,34,36.40849388654318,-89.98311911614732,2,64,2746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2747_0,18,78,2,34,35.30132029886587,-89.66062392914841,2,59,2747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2748_0,15,53,2,24,34.57593070693935,-90.38197110229639,2,56,2748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749_0,18,47,2,41,34.156866626897596,-90.71030533864207,2,58,2749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2750_0,15,72,2,24,35.97101434317697,-90.24632549439434,2,60,2750,"{""type"":""MultiPoint"",""coordinates"":[]}"
2751_0,37,39,2,24,33.02993010296966,-91.25019282439791,4,64,2751,"{""type"":""MultiPoint"",""coordinates"":[]}"
2752_0,15,76,2,34,36.25353450003256,-90.19916394197807,2,60,2752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2753_0,21,50,2,34,34.31811422039705,-90.52884565124994,2,60,2753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2754_0,15,62,2,34,34.907409046779456,-90.89940070594923,2,60,2754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755_0,29,46,2,34,34.126323907237534,-90.6375418006284,2,61,2755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2756_0,37,71,2,34,35.81830074487665,-89.90676231699716,2,62,2756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2757_0,27,71,2,34,35.58653540157382,-90.05184023538247,2,63,2757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2758_0,18,74,2,34,35.91531879556156,-90.52435407482933,2,60,2758,"{""type"":""MultiPoint"",""coordinates"":[]}"
2759_0,16,50,2,24,33.83032902112015,-91.57987453366977,2,58,2759,"{""type"":""MultiPoint"",""coordinates"":[]}"
2760_0,22,72,2,34,35.62830706228537,-89.9844665890735,2,59,2760,"{""type"":""MultiPoint"",""coordinates"":[]}"
2761_0,29,60,2,24,34.707084738420804,-90.33346207695394,2,61,2761,"{""type"":""MultiPoint"",""coordinates"":[]}"
2762_0,20,76,2,34,36.10037174409018,-90.20814709481927,2,61,2762,"{""type"":""MultiPoint"",""coordinates"":[]}"
2763_0,15,69,2,24,35.75991025140888,-90.49246388224309,2,59,2763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2764_0,20,33,2,34,33.05148966978852,-91.54798434108353,2,59,2764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2765_0,20,34,2,34,33.21543220914034,-90.59577013991684,2,59,2765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2766_0,15,74,2,24,36.06623576329364,-90.18119763629568,2,61,2766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2767_0,10,70,2,41,36.002455378121155,-90.24767296732053,2,60,2767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2768_0,17,49,2,34,34.125874749595475,-90.44081075340623,2,59,2768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2769_0,18,45,2,24,34.028856698910566,-90.47629420712894,2,57,2769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2770_0,20,59,2,34,34.15596831161348,-91.83634354728589,2,60,2770,"{""type"":""MultiPoint"",""coordinates"":[]}"
2771_0,19,66,2,34,35.84929262217877,-90.29348704681061,4,60,2771,"{""type"":""MultiPoint"",""coordinates"":[]}"
2772_0,14,72,2,24,35.86052156323027,-90.18928247385276,2,60,2772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2773_0,13,68,2,31,35.46571199585974,-91.2200992623799,2,57,2773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2774_0,13,66,2,34,34.95277396862749,-90.82753548321968,2,62,2774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2775_0,13,78,2,34,36.16145718341031,-90.14481586728884,2,57,2775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2776_0,10,65,2,34,35.697926496804634,-90.5158200796302,2,60,2776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2777_0,29,75,2,24,35.95574298334694,-89.7311416789518,2,64,2777,"{""type"":""MultiPoint"",""coordinates"":[]}"
2778_0,21,39,2,24,33.21543220914034,-91.52687393190672,2,60,2778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2779_0,19,68,2,24,35.29278630366673,-90.28450389396943,2,58,2779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2780_0,24,70,2,34,35.851538410389075,-90.085976216179,2,62,2780,"{""type"":""MultiPoint"",""coordinates"":[]}"
2781_0,13,76,2,34,36.1425925624438,-90.12011219697555,2,58,2781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2782_0,22,54,2,24,34.36123335403479,-90.6541606333846,2,56,2782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2783_0,19,39,2,34,33.554097071253395,-90.66134715565757,2,58,2783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2784_0,8,84,2,24,36.486647316261575,-89.97458512094819,2,62,2784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2785_0,18,64,2,34,34.39536933483133,-89.84837182352939,2,57,2785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2786_0,12,70,2,24,35.95259887985252,-90.28405473632736,2,60,2786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2787_0,14,68,2,24,35.85602998680967,-90.36580142718223,2,62,2787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2788_0,16,68,2,41,35.8501909374629,-90.21578277473428,3,63,2788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2789_0,20,45,2,31,33.707708984837836,-91.44198313755743,2,59,2789,"{""type"":""MultiPoint"",""coordinates"":[]}"
2790_0,28,77,2,34,35.95709045627312,-89.64759835752868,2,62,2790,"{""type"":""MultiPoint"",""coordinates"":[]}"
2791_0,16,92,2,41,34.504514641851856,-89.88385527725211,3,59,2791,"{""type"":""MultiPoint"",""coordinates"":[]}"
2792_0,14,67,2,34,35.72128269419174,-90.29573283502091,2,61,2792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2793_0,37,76,2,34,36.27194996335701,-89.86364318335943,3,61,2793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2794_0,21,77,2,34,36.187957484291836,-89.73832820122475,2,63,2794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2795_0,9,82,2,41,36.381095270377536,-90.03297561441596,2,64,2795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2796_0,15,50,2,24,34.27903750553785,-90.50324366565252,2,60,2796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2797_0,13,64,2,24,34.984664161213736,-90.84101021248146,2,59,2797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2798_0,16,53,2,41,34.180222824284705,-89.9889581654941,2,58,2798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2799_0,12,59,2,41,34.763678601320336,-90.91332459285309,2,61,2799,"{""type"":""MultiPoint"",""coordinates"":[]}"
2800_0,19,71,2,31,33.97226283601103,-89.71856526497412,2,55,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2801_0,18,80,2,24,36.29081458432352,-89.8115408968805,2,59,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2802_0,27,38,2,42,33.52759677037187,-91.38988085107849,2,59,2802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2803_0,17,39,2,24,33.154795927462274,-91.29510858860388,2,55,2803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2804_0,15,70,2,34,34.726398517029374,-91.93515822853904,2,62,2804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2805_0,21,70,2,34,35.63639189984245,-91.39347411221497,2,63,2805,"{""type"":""MultiPoint"",""coordinates"":[]}"
2806_0,19,76,2,24,36.130914463750244,-90.08462874325284,2,61,2806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2807_0,13,76,2,24,36.20233052883775,-90.28405473632736,2,58,2807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2808_0,17,55,2,34,34.521133474608064,-90.8284337985038,2,58,2808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2809_0,15,47,2,41,34.05311121158179,-90.49201472460103,3,58,2809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2810_0,16,65,2,34,35.775181611238914,-90.26923253413939,2,62,2810,"{""type"":""MultiPoint"",""coordinates"":[]}"
2811_0,11,67,2,41,35.76709677368184,-90.36759805775048,2,64,2811,"{""type"":""MultiPoint"",""coordinates"":[]}"
2812_0,18,37,2,34,33.09910037984686,-91.56819643497622,2,56,2812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2813_0,12,68,2,41,35.48188167097389,-90.36355563897195,2,58,2813,"{""type"":""MultiPoint"",""coordinates"":[]}"
2814_0,9,74,2,24,36.02087084144561,-90.1843417397901,2,59,2814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2815_0,14,71,2,41,35.89196259817445,-90.18568921271627,2,62,2815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2816_0,42,59,2,34,34.73358503930233,-90.39050509749552,3,58,2816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2817_0,14,72,2,24,35.88118281476502,-90.38781015164317,2,61,2817,"{""type"":""MultiPoint"",""coordinates"":[]}"
2818_0,20,39,2,34,33.18399117419616,-91.58571358301656,2,58,2818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2819_0,16,54,2,24,34.119137384964574,-91.67509595378644,2,57,2819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2820_0,21,46,2,24,34.06613678320153,-90.7826197190137,2,59,2820,"{""type"":""MultiPoint"",""coordinates"":[]}"
2821_0,10,73,2,24,36.034345570707394,-90.28854631274795,2,58,2821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2822_0,16,55,2,34,34.276342559685496,-90.06621327992838,3,58,2822,"{""type"":""MultiPoint"",""coordinates"":[]}"
2823_0,13,74,2,34,36.20233052883775,-90.1183155664073,2,58,2823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2824_0,11,70,2,34,35.9930230676379,-90.30336851493593,2,61,2824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2825_0,17,46,2,34,33.79574388268155,-91.40605052619264,2,58,2825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2826_0,15,76,2,24,36.07521891613484,-90.19736731140983,2,60,2826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2827_0,13,69,2,34,35.56811993824937,-90.03207729913184,2,58,2827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2828_0,14,47,2,41,34.42681036977552,-91.01887663873713,2,59,2828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2829_0,22,38,2,21,33.47055374983028,-90.31235166777712,4,58,2829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2830_0,22,62,2,31,35.001282993969944,-90.20410467604073,2,65,2830,"{""type"":""MultiPoint"",""coordinates"":[]}"
2831_0,16,70,2,41,35.8299788435702,-90.1843417397901,2,60,2831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2832_0,17,47,2,31,33.81460850364806,-91.26770997243824,2,57,2832,"{""type"":""MultiPoint"",""coordinates"":[]}"
2833_0,16,52,2,34,34.45690393179352,-90.46596358136156,2,58,2833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2834_0,22,50,2,41,34.28667318545287,-90.43946328048004,2,59,2834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2835_0,12,82,2,34,36.38648516208225,-90.13358692623734,2,59,2835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2836_0,16,83,2,41,36.474969217568024,-89.69475990994496,2,59,2836,"{""type"":""MultiPoint"",""coordinates"":[]}"
2837_0,12,78,2,34,36.19334737599655,-90.15065491663562,2,62,2837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2838_0,16,53,2,34,34.392674388978975,-90.82753548321968,2,57,2838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2839_0,17,52,2,34,33.84470206566606,-91.61805293324485,2,55,2839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2840_0,20,60,2,34,34.80365363146365,-90.39993740797878,2,58,2840,"{""type"":""MultiPoint"",""coordinates"":[]}"
2841_0,17,38,2,34,33.263042919198675,-90.24318139089992,3,59,2841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2842_0,23,48,2,34,34.24310489417307,-90.64877074167988,2,62,2842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2843_0,17,58,2,24,34.138451163573144,-91.74157128481129,2,57,2843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2844_0,14,119,2,41,34.90336662800092,-89.92966935674221,3,53,2844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2845_0,14,63,2,41,34.664414762425125,-90.76869583210984,2,63,2845,"{""type"":""MultiPoint"",""coordinates"":[]}"
2846_0,16,75,2,24,36.14394003536998,-90.0671115952125,2,59,2846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2847_0,20,62,2,24,35.53937384915754,-90.6285586477872,2,61,2847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2848_0,14,51,2,41,34.44836993659438,-90.99327465313972,2,58,2848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2849_0,17,65,2,34,35.79853780862602,-90.53288807002848,3,61,2849,"{""type"":""MultiPoint"",""coordinates"":[]}"
2850_0,18,40,2,24,33.86985489362141,-90.30830924899858,2,59,2850,"{""type"":""MultiPoint"",""coordinates"":[]}"
2851_0,19,40,2,34,33.901745086207654,-90.11337483234465,2,62,2851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2852_0,21,58,2,34,34.698999900863726,-90.39724246212643,2,60,2852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2853_0,13,67,2,24,35.174208686162956,-91.23896388334641,2,58,2853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2854_0,27,65,2,34,35.669629565354875,-90.36535226954018,2,61,2854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2855_0,10,79,2,21,36.18211843494506,-90.1183155664073,2,57,2855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2856_0,13,74,2,41,36.1470841388644,-90.14706165549913,2,61,2856,"{""type"":""MultiPoint"",""coordinates"":[]}"
2857_0,14,42,2,34,33.47863858738736,-90.08238295504253,2,59,2857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2858_0,18,50,2,34,34.28263076667433,-90.4399124381221,3,61,2858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2859_0,16,38,2,34,33.255407239283656,-91.46533933494453,2,60,2859,"{""type"":""MultiPoint"",""coordinates"":[]}"
2860_0,21,44,2,34,33.933186121151834,-90.51492176434608,2,62,2860,"{""type"":""MultiPoint"",""coordinates"":[]}"
2861_0,23,69,2,34,35.85692830209379,-90.32762302760716,2,60,2861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2862_0,24,74,2,34,35.95259887985252,-89.82097320736375,2,59,2862,"{""type"":""MultiPoint"",""coordinates"":[]}"
2863_0,25,75,2,31,35.78820718285865,-90.84325600069177,3,61,2863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2864_0,19,62,2,41,35.54835700199874,-90.58543951414946,2,61,2864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2865_0,15,83,2,34,36.38289190094577,-89.67993770775699,2,60,2865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2866_0,14,57,2,41,34.133959587152546,-91.80490251234171,2,58,2866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2867_0,16,35,2,24,33.07843912831211,-90.52704902068169,2,59,2867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2868_0,14,53,2,41,34.172587144369686,-90.07519643276957,3,62,2868,"{""type"":""MultiPoint"",""coordinates"":[]}"
2869_0,16,52,2,34,34.62174478642945,-90.9232060609784,2,59,2869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2870_0,17,62,2,34,35.05967348743771,-90.23554571098491,2,64,2870,"{""type"":""MultiPoint"",""coordinates"":[]}"
2871_0,16,61,2,24,34.40390333003047,-91.81792808396145,2,59,2871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2872_0,11,62,2,41,34.71696620654612,-90.81989980330465,2,61,2872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2873_0,14,57,2,34,34.47172613398149,-90.94386731251315,2,58,2873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2874_0,12,69,2,41,35.983590757154644,-90.30381767257799,2,61,2874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2875_0,20,36,2,34,33.25226313578924,-90.24991875553081,2,58,2875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2876_0,26,63,2,34,35.23933654426162,-90.38825930928523,2,57,2876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2877_0,16,70,2,34,35.91397132263538,-90.16682459174976,2,59,2877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2878_0,28,63,2,31,35.01341025030556,-90.23240160749049,4,66,2878,"{""type"":""MultiPoint"",""coordinates"":[]}"
2879_0,19,40,2,34,33.69378509793398,-90.35547080141487,2,58,2879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2880_0,33,53,2,34,34.24894394351985,-90.50908271499931,3,60,2880,"{""type"":""MultiPoint"",""coordinates"":[]}"
2881_0,16,67,2,24,35.28110820497318,-90.28315642104324,2,57,2881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2882_0,15,57,2,34,34.50720958770421,-90.89715491773893,2,59,2882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2883_0,19,75,2,34,36.1080074240052,-90.26204601186643,2,55,2883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2884_0,13,34,2,34,33.08113407416447,-90.51312513377783,2,57,2884,"{""type"":""MultiPoint"",""coordinates"":[]}"
2885_0,10,77,2,41,36.14753329650646,-90.12550208868026,2,61,2885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2886_0,12,80,2,34,36.32944214154066,-90.13942597558412,2,60,2886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2887_0,12,80,2,24,36.35279833892777,-90.13807850265795,2,60,2887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2888_0,19,67,2,34,35.31165092463324,-90.29842778087327,2,59,2888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2889_0,12,77,2,34,36.107558266363135,-90.25306285902523,2,58,2889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2890_0,43,55,2,41,34.70124568907403,-90.33031797345951,3,60,2890,"{""type"":""MultiPoint"",""coordinates"":[]}"
2891_0,19,36,2,34,33.51007962233154,-90.35367417084663,2,58,2891,"{""type"":""MultiPoint"",""coordinates"":[]}"
2892_0,13,69,2,34,34.65453329429981,-90.078340536264,2,62,2892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2893_0,16,53,2,41,33.920609707174165,-91.5672981196921,2,57,2893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2894_0,18,50,2,24,34.102518552208366,-90.50998103028343,2,57,2894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2895_0,18,47,2,34,34.16180736096025,-90.6977289246644,2,57,2895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2896_0,15,68,2,34,35.847495991610536,-90.2256642428596,2,60,2896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2897_0,13,64,2,24,35.60360339197209,-90.51222681849372,2,62,2897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2898_0,21,52,2,34,34.45780224707764,-90.62541454429278,2,62,2898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2899_0,22,68,2,34,35.92340363311864,-90.47719252241306,2,58,2899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2900_0,37,61,3,21,35.22451434207365,-90.59082940585418,4,61,2900,"{""type"":""MultiPoint"",""coordinates"":[]}"
2901_0,28,65,3,34,35.57934887930086,-91.41952525545443,2,60,2901,"{""type"":""MultiPoint"",""coordinates"":[]}"
2902_0,25,69,3,34,35.76844424660802,-91.06199577237487,3,59,2902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2903_0,22,79,3,34,36.33213708739302,-89.88475359253624,2,62,2903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2904_0,28,83,3,21,36.258026076453156,-90.67167778142493,5,59,2904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905_0,24,77,3,34,36.278238170345844,-90.91332459285309,3,65,2905,"{""type"":""MultiPoint"",""coordinates"":[]}"
