system:index,label,latitude,longitude,month,pixel_id,precip,solar_rad,temp,.geo
202104_821_0,1,33.44090934545434,-90.12101051225967,4,821,0.10526825401304407,6.19170366E8,289.62249179416233,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_822_0,1,33.54107149963367,-94.2685321790395,4,822,0.19651609572885675,5.41854636E8,289.4090098063151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_823_0,1,34.8934851598756,-91.62883271665429,4,823,0.13683986577509089,6.0176207E8,288.82230461968317,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_824_0,1,33.94172011635097,-90.24183391797375,4,824,0.1032513669442956,6.1658625E8,289.2892371283637,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_825_0,1,33.99921229453462,-90.28944462803209,4,825,0.096012889475805,6.14016184E8,289.22639533148873,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_826_0,1,34.841382873396675,-90.96632519461613,4,826,0.1069882950496499,6.09399412E8,288.8879621717665,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_827_0,1,33.271127756755746,-93.7138224910957,4,827,0.1550207725477044,5.41389524E8,289.669773695204,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_828_0,1,34.48744665145358,-90.88817176489773,4,828,0.09257349285600824,6.04860848E8,289.11987948947484,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_829_0,1,34.48430254795916,-90.7134494421365,4,829,0.08915249917028589,6.06246974E8,289.10592007107203,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_830_0,1,35.46526283821768,-89.68218349596728,4,830,0.11372303876398249,6.23665816E8,288.18751458062064,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_831_0,1,36.41523125117408,-89.70688716628057,4,831,0.16625107738493128,6.1481574E8,287.37825351291235,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_832_0,1,33.41620567514105,-90.30786009135653,4,832,0.11033835920808954,6.15473566E8,289.7359439425998,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_833_0,1,34.026161753058204,-91.60367988869893,4,833,0.1150478414010827,5.8193583E8,289.2566226535373,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_834_0,1,33.13817709470606,-90.98024908151999,4,834,0.12787343475340052,6.02893554E8,290.2750552707248,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_835_0,1,35.143665966502894,-91.32430383533777,4,835,0.13632534358022852,6.04361312E8,288.5679860432943,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_836_0,1,33.797540513249785,-90.67033030849876,4,836,0.10096526059625788,6.04580778E8,289.58271857367623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_837_0,1,36.19289821835449,-90.31594492891361,4,837,0.20578250202654047,6.10322922E8,287.41888393825957,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_838_0,1,34.73313588166027,-90.73366153602919,4,838,0.10045064899442835,6.08431594E8,289.0971472846137,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_839_0,1,34.218850381501845,-90.46147200494097,4,839,0.09022408637521906,6.09419554E8,289.20251024034286,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_840_0,1,33.36365423102006,-90.49246388224309,4,840,0.11153642746923609,6.10002148E8,289.9627994113498,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_841_0,1,34.39492017718927,-91.1967430649928,4,841,0.09785066458700342,5.97774556E8,289.2149695502387,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_842_0,1,34.09847613342983,-90.35232669792045,4,842,0.09016837093351526,6.13608724E8,289.1516367594401,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_843_0,1,33.785413256914175,-90.73051743253477,4,843,0.10096526059625788,6.04580778E8,289.58271857367623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_844_0,1,34.49328570080036,-91.45590702446128,4,844,0.11228643271444483,5.96456486E8,289.0064463297526,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_845_0,1,33.878838046462604,-91.27848975584767,4,845,0.09574465367315455,5.86702926E8,289.52288241916233,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_846_0,1,33.758463798390586,-90.36714890010842,4,846,0.10163286242006464,6.12242892E8,289.38955451117624,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_847_0,1,33.26214460391456,-91.71282519571946,4,847,0.12843663904188318,5.89542842E8,290.02230461968315,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_848_0,1,34.47217529162355,-91.4132370484656,4,848,0.10752577993391199,5.97573892E8,289.0776811387804,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_849_0,1,33.426087143266365,-90.21937603587075,4,849,0.1087236842822854,6.17707794E8,289.66334737141926,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_850_0,1,33.669979742904815,-91.46309354673423,4,850,0.10379986378667994,5.86619782E8,289.62969394259983,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_851_0,1,33.0941596457842,-90.60924486917862,4,851,0.12439134630678339,6.0944971E8,290.0806705050998,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_852_0,1,34.242206578888954,-91.23087904578934,4,852,0.09628401610372705,5.91444604E8,289.28840705023873,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_853_0,1,35.91531879556156,-90.54905774514262,4,853,0.17762108060835047,6.09779098E8,287.7588578965929,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_854_0,1,34.35988588110861,-91.96659926348323,4,854,0.1258138111543481,5.84014422E8,288.9775807698568,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_855_0,1,34.65857571307835,-91.01752916581096,4,855,0.09903563472746058,6.08734196E8,288.9280826144748,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_856_0,1,34.32530074267001,-92.02454059930893,4,856,0.1271451852035348,5.80093106E8,289.0737341986762,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_857_0,1,34.241757421246895,-91.38673674758408,4,857,0.10347247037408991,5.87837516E8,289.2041052924262,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_858_0,1,33.67806458046189,-91.50127194630932,4,858,0.10379986378667994,5.86619782E8,289.62969394259983,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_859_0,1,36.50057120316543,-90.33750449573247,4,859,0.2006171784114663,6.08886594E8,287.1696244981554,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_860_0,1,36.14438919301204,-89.81693078858521,4,860,0.1530746808957879,6.1554744E8,287.653660413954,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_861_0,1,34.81173846902073,-91.03100389507274,4,861,0.1069882950496499,6.09399412E8,288.8879621717665,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_862_0,1,35.3947450884143,-90.2422830756158,4,862,0.12140168163297815,6.15984224E8,288.31104159884984,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_863_0,1,35.72757090118058,-91.56460317383974,4,863,0.15046258184431238,5.97116716E8,287.8176767985026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_864_0,1,34.86294244021554,-90.90209565180159,4,864,0.11484908971307917,6.10289538E8,288.930515882704,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_865_0,1,36.40310399483846,-89.68847170295612,4,865,0.16625107738493128,6.1481574E8,287.37825351291235,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_866_0,1,33.58688557912376,-91.04447862433454,4,866,0.0999123594474618,5.9754979E8,289.7380815294054,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_867_0,1,36.50820688308045,-90.86706135572094,4,867,0.19044212910650415,5.9880607E8,287.0296098497179,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_868_0,1,34.176629563148225,-91.63377345071694,4,868,0.1136699757289712,5.8426729E8,289.36794806586374,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_869_0,1,35.11222493155871,-92.68031075671618,4,869,0.1353158942174737,5.87261874E8,288.14422573513457,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_870_0,1,34.09712866050365,-91.68946899833236,4,870,0.11995646271227045,5.80243104E8,289.17252163357205,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_871_0,1,34.6769911764028,-91.48600058647928,4,871,0.12086011383054895,6.01950216E8,288.89839240180123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_872_0,1,34.474421079833846,-90.9524013077123,4,872,0.09525708767889185,6.03665284E8,289.1557410346137,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_873_0,1,33.356467708747104,-90.84819673475442,4,873,0.11356007966516657,6.03024952E8,289.9529930962457,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_874_0,1,33.57206337693579,-91.4455763986939,4,874,0.10201656732080622,5.89213036E8,289.8860361735026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_875_0,1,34.1869601889156,-90.5391762770173,4,875,0.09022408637521906,6.09419554E8,289.20251024034286,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_876_0,1,35.92340363311864,-89.9912039537044,4,876,0.13895332726953669,6.1621622E8,287.82439609103733,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_877_0,1,36.277339855061726,-90.52704902068169,4,877,0.21634313377855463,6.06297998E8,287.1478091769748,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_878_0,1,33.72657360580435,-90.24497802146816,4,878,0.10434825632093592,6.1690007E8,289.5439897325304,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_879_0,1,35.708706280214074,-90.36804721539254,4,879,0.14517924103258295,6.12837022E8,287.9826127794054,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_880_0,1,33.98304261942047,-90.36535226954018,4,880,0.09400796803949518,6.11613178E8,289.2665049235026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_881_0,1,35.705113019077594,-90.59666845520096,4,881,0.15816427680967493,6.10528736E8,287.9739213731554,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_882_0,1,34.577727337507596,-91.18192086280483,4,882,0.1030871412467782,6.03029146E8,289.08666551378036,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_883_0,1,33.137727937064,-91.45006797511451,4,883,0.13780470106123133,5.96413496E8,290.25706753200956,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_884_0,1,34.07736572425302,-90.94790973129169,4,884,0.09149905952928705,5.9309103E8,289.45389370388455,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_885_0,1,35.60001013083561,-91.37191454539611,4,885,0.149108632535917,5.99782802E8,288.04914923773873,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_886_0,1,35.715892802487026,-90.62182128315631,4,886,0.15816427680967493,6.10528736E8,287.9739213731554,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_887_0,1,33.51546951403626,-90.07609474805369,4,887,0.10338367435453577,6.1885666E8,289.52672085232206,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_888_0,1,34.91324809612623,-89.90676231699716,4,888,0.11601351115225,6.20444336E8,288.42049526638453,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_889_0,1,34.606024268957356,-90.76285678276307,4,889,0.09383186611650629,6.07652588E8,289.13557773166235,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_890_0,1,36.301145210090894,-90.18568921271627,4,890,0.20199909719942255,6.11397976E8,287.37625698513455,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_891_0,1,36.33034045682478,-90.21713024766046,4,891,0.20199909719942255,6.11397976E8,287.37625698513455,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_892_0,1,34.20537565224005,-91.21381105539106,4,892,0.09628401610372705,5.91444604E8,289.28840705023873,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_893_0,1,35.081233054256586,-92.70321779646123,4,893,0.1353158942174737,5.87261874E8,288.14422573513457,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_894_0,1,33.33805224542265,-91.11230142828556,4,894,0.12353032741068048,5.9812012E8,290.10106981065536,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_895_0,1,35.03362234419825,-90.91152796228485,4,895,0.12303653273103876,6.10610236E8,288.8446380615234,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_896_0,1,33.692437625007805,-90.97755413566763,4,896,0.09695108148573084,5.96240198E8,289.8054643419054,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_897_0,1,34.575481549297294,-89.91260136634394,4,897,0.09702272626875086,6.20373392E8,288.5484439425998,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_898_0,1,34.36482661517127,-91.3238546776957,4,898,0.10022827896593256,5.96165924E8,289.1208696153429,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_899_0,1,34.78883142927568,-90.9299434256093,4,899,0.10603649827955408,6.09832276E8,288.88325568305123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_900_0,1,33.58284316034522,-90.3428943874372,4,900,0.10469254765031977,6.14637598E8,289.5853769938151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_901_0,1,34.330690634374726,-90.29842778087327,4,901,0.08908735129354639,6.13460128E8,288.9747134738498,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_902_0,1,35.944963199937504,-90.22656255814371,4,902,0.1564306906175439,6.14386786E8,287.8205251057943,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_903_0,1,35.63549358455833,-89.96200870697051,4,903,0.11982664379594965,6.17157696E8,288.2116709391276,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_904_0,1,34.26691024920224,-90.94521478543933,4,904,0.09125077638147516,5.9953545E8,289.3823659261068,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_905_0,1,33.275619333176344,-90.61059234210481,4,905,0.11587770196912928,6.0844645E8,290.0649207221137,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_906_0,1,34.389081127842495,-90.57510888838209,4,906,0.08622845921037836,6.0684108E8,289.1841345893012,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_907_0,1,34.304190333493196,-91.85251322240005,4,907,0.12400506350515528,5.84213546E8,289.01623094346786,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_908_0,1,34.59254953969557,-91.51205172971875,4,908,0.1158943465661828,5.99525794E8,288.9460866292318,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_909_0,1,35.46526283821768,-90.36490311189812,4,909,0.126869081587774,6.13044302E8,288.2090260823568,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_910_0,1,34.59928690432646,-90.02848403799536,4,910,0.0958821019840066,6.1837153E8,288.59955071343313,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_911_0,1,35.591925293278535,-90.72018680676739,4,911,0.15096285852907343,6.0996554E8,288.0774369981554,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_912_0,1,33.54646139133838,-90.71614438798885,4,912,0.10236446473119898,6.04629776E8,289.7651865641276,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_913_0,1,36.28811963847116,-89.9889581654941,4,913,0.18983714196203394,6.1503598E8,287.47054409450953,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_914_0,1,33.86356668663257,-90.34199607215307,4,914,0.10226888868330164,6.14495884E8,289.235301038954,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_915_0,1,34.981969215361374,-90.54007459230142,4,915,0.12211061927793665,6.11662922E8,288.8881846110026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_916_0,1,34.23951163303659,-90.12999366510087,4,916,0.09361278924463434,6.16969804E8,288.94194980197483,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_917_0,1,34.420971320428734,-91.06244493001692,4,917,0.09604254278658075,5.99331558E8,289.30132751464845,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_918_0,1,33.622818190488545,-91.45321207860891,4,918,0.10267886433122797,5.88076428E8,289.8680457221137,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_919_0,1,33.22531367726565,-91.22054842002197,4,919,0.1274413606834237,5.97231074E8,290.23379279242624,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_920_0,1,35.457178000660605,-89.68847170295612,4,920,0.11372303876398249,6.23665816E8,288.18751458062064,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_921_0,1,35.264489372216964,-90.77678066966692,4,921,0.13041117701051874,6.10558224E8,288.34040900336373,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_922_0,1,35.71499448720291,-90.65326231810049,4,922,0.1631949088287179,6.09105348E8,287.96314934624564,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_923_0,1,34.53011662744926,-90.97171508632086,4,923,0.09525708767889185,6.03665284E8,289.1557410346137,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_924_0,1,33.1768046519232,-89.79626953705046,4,924,0.10497084173677607,6.25580178E8,289.39927944607206,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_925_0,1,34.218401223859786,-91.42850840829563,4,925,0.10347247037408991,5.87837516E8,289.2041052924262,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_926_0,1,35.623366328222716,-90.39589498920024,4,926,0.13292650792120142,6.12694344E8,288.10298224555123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_927_0,1,34.30284286056702,-91.23716725277818,4,927,0.09695459815977259,5.94603726E8,289.23734096950955,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_928_0,1,34.33563136843738,-90.82528969500937,4,928,0.08832794341562433,6.00685752E8,289.31177402072484,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_929_0,1,36.45340965074915,-89.64265762346602,4,929,0.15607769701002283,6.1526173E8,287.3763248019748,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_930_0,1,33.90758413555443,-90.07519643276957,4,930,0.10053878936288996,6.17804204E8,289.34869079589845,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_931_0,1,35.57036572645966,-90.86885798628917,4,931,0.1616491517734353,6.07725102E8,288.1228525797526,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_932_0,1,35.995718013490254,-90.80912001989522,4,932,0.2029689988803689,6.04094028E8,287.595603773329,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_933_0,1,33.178601282491435,-93.71696659459012,4,933,0.15366776201246424,5.43538544E8,289.80567864312064,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_934_0,1,33.87299899711583,-91.431203354148,4,934,0.10017985019205256,5.85699234E8,289.4124657524957,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_935_0,1,35.94002246587485,-90.46147200494097,4,935,0.17762108060835047,6.09779098E8,287.7588578965929,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_936_0,1,33.25450892399954,-91.46129691616599,4,936,0.12612335297582788,5.9313824E8,290.0255028618707,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_937_0,1,34.31991085096529,-90.01006857467091,4,937,0.09411069664476557,6.187606E8,289.04145880805123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_938_0,1,33.44629923715905,-90.81001833517934,4,938,0.11178153666971369,6.04668912E8,289.8890825059679,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_939_0,1,33.08427817765889,-90.43452254641738,4,939,0.12127043220518274,6.13049168E8,289.9757605658637,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_940_0,1,34.462742981140295,-90.89490912952864,4,940,0.09257349285600824,6.04860848E8,289.11987948947484,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_941_0,1,34.34596199420476,-91.55562002099855,4,941,0.11550547096250696,5.87595684E8,289.26925286187065,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_942_0,1,35.97865002309199,-89.86813475978002,4,942,0.1476331195545022,6.16020758E8,287.77544589572483,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_943_0,1,36.4718251140736,-90.06756075285456,4,943,0.19626910898206873,6.12064628E8,287.22114902072485,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_944_0,1,33.618775771710006,-94.5789001097028,4,944,0.2666747412395303,5.41469926E8,289.2730397542318,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_945_0,1,33.816854291858355,-90.25485948959347,4,945,0.10431346210954828,6.14735432E8,289.41248474121096,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_946_0,1,34.24445236709925,-91.3808976982373,4,946,0.10347247037408991,5.87837516E8,289.2041052924262,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_947_0,1,34.74705976856412,-91.14733572436623,4,947,0.10342372867582483,6.07122036E8,288.92913513183595,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_948_0,1,35.68669755575314,-90.18524005507422,4,948,0.1367465994071786,6.14874466E8,288.01553107367624,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_949_0,1,33.25855134277808,-90.62047381023012,4,949,0.11587770196912928,6.0844645E8,290.0649207221137,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_950_0,1,33.54107149963367,-93.94334204618823,4,950,0.16586781951902552,5.3982971E8,289.23986375596786,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_951_0,1,34.66261813185689,-91.06244493001692,4,951,0.10342372867582483,6.07122036E8,288.92913513183595,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_952_0,1,34.16001073039202,-91.84397922720092,4,952,0.12416079554079218,5.80822172E8,289.16104702419705,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_953_0,1,34.330690634374726,-91.1509289855027,4,953,0.09515952977655573,5.96196916E8,289.3315439860026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_954_0,1,33.40812083758398,-90.74489047708067,4,954,0.11078213068960352,6.06084186E8,289.93278639051647,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_955_0,1,33.1768046519232,-90.25530864723554,4,955,0.11636865052698298,6.1539189E8,289.91939120822485,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_956_0,1,35.24337896304016,-91.22369252351638,4,956,0.1374884537172143,6.05948996E8,288.55121358235675,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_957_0,1,33.36365423102006,-90.38915762456935,4,957,0.11102276954172297,6.12861538E8,289.88921542697483,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_958_0,1,36.38873095029255,-90.6541606333846,4,958,0.2079201332044427,6.03290322E8,287.1663421630859,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_959_0,1,34.722805255892894,-91.27175239121678,4,959,0.11403515848634882,6.03364054E8,289.04063415527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_960_0,1,34.50676043006215,-90.93084174089341,4,960,0.09257349285600824,6.04860848E8,289.11987948947484,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_961_0,1,35.67322282649135,-90.62137212551424,4,961,0.15816427680967493,6.10528736E8,287.9739213731554,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_962_0,1,33.17276223314466,-91.87856436563952,4,962,0.14054906281946344,5.85800974E8,289.9770952012804,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_963_0,1,34.067484256127706,-90.25620696251966,4,963,0.09016837093351526,6.13608724E8,289.1516367594401,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_964_0,1,35.77338498067068,-91.24704872090349,4,964,0.16979195091245813,6.01721504E8,287.7604448106554,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_965_0,1,34.1892059771259,-91.28612543576268,4,965,0.09948494944093866,5.8967021E8,289.1949473063151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_966_0,1,33.696929201428404,-90.37658121059167,4,966,0.10231327924249811,6.12056068E8,289.49699537489147,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_967_0,1,35.09605525644456,-92.35916304264346,4,967,0.13877585443971796,5.91308134E8,288.04339294433595,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_968_0,1,33.50558804591095,-90.64158421940694,4,968,0.10768765124796076,6.06689148E8,289.82825622558596,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_969_0,1,33.705014038985475,-90.65460979102667,4,969,0.09979399952409906,6.04965368E8,289.6512976752387,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_970_0,1,34.80410278910571,-91.76313085163015,4,970,0.13405483874796076,5.99474456E8,288.67628411187064,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_971_0,1,33.73241265515112,-90.7826197190137,4,971,0.10054537567613764,6.02713872E8,289.6585378011068,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_972_0,1,35.735655738737655,-91.6131121991822,4,972,0.15046258184431238,5.97116716E8,287.8176767985026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_973_0,1,36.32135730398358,-90.1151714629129,4,973,0.1956692478370492,6.13191994E8,287.4110443115234,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_974_0,1,36.41029051711142,-89.74192146236123,4,974,0.16625107738493128,6.1481574E8,287.37825351291235,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_975_0,1,33.537927396139246,-94.52769613850798,4,975,0.23195569130895777,5.420409E8,289.2995425754123,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_976_0,1,34.32889400380648,-90.81630654216818,4,976,0.08832794341562433,6.00685752E8,289.31177402072484,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_977_0,1,34.25523215050868,-91.2838796475524,4,977,0.09982141766069574,5.92912322E8,289.14361267089845,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_978_0,1,34.644651826174496,-91.0269614762942,4,978,0.09655839118478937,6.06386758E8,289.10538296169705,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_979_0,1,34.354046831761835,-90.78396719193988,4,979,0.08832794341562433,6.00685752E8,289.31177402072484,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_980_0,1,33.84560038095018,-90.90973133171661,4,980,0.10811462912080927,5.98361482E8,289.5135019938151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_981_0,1,34.9002225245065,-90.2121895135978,4,981,0.11616972002504511,6.14673786E8,288.5542436387804,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_982_0,1,33.35512023582093,-91.25109113968203,4,982,0.1171094915580575,5.94240088E8,290.14654235839845,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_983_0,1,35.15399659227027,-91.6274852437281,4,983,0.1512506893586938,5.9934692E8,288.3508093939887,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_984_0,1,35.60944244131886,-89.96245786461257,4,984,0.11982664379594965,6.17157696E8,288.2116709391276,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_985_0,1,33.02858263004348,-91.11544553177998,4,985,0.13128594967840357,6.02402922E8,290.30914272732207,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_986_0,1,33.352425289968565,-90.22252013936517,4,986,0.1087236842822854,6.17707794E8,289.66334737141926,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_987_0,1,33.04565062044175,-91.6387141847796,4,987,0.1482490739536111,5.95797694E8,290.31911994086374,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_988_0,1,36.44442649790796,-89.78728638420927,4,988,0.17618176254747553,6.14727488E8,287.3371890597873,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_989_0,1,34.439835941395245,-91.72315582148684,4,989,0.1222090861511056,5.89212766E8,289.22396206325953,"{""type"":""MultiPoint"",""coordinates"":[]}"
202104_990_0,1,36.14349087772792,-89.6619714020746,4,990,0.14397570404527826,6.1578891E8,287.80053270128036,"{""type"":""MultiPoint"",""coordinates"":[]}"
