system:index,clay,elevation,label,landforms,latitude,longitude,org_carbon,ph,pixel_id,.geo
2726_0,19,2351,0,32,38.02186813682184,-118.60299491055322,3,73,2726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2727_0,15,1200,0,24,39.46905405953839,-118.53112968782366,1,81,2727,"{""type"":""MultiPoint"",""coordinates"":[]}"
2728_0,12,1270,0,21,36.532461395751675,-118.05592090252443,1,79,2728,"{""type"":""MultiPoint"",""coordinates"":[]}"
2729_0,26,72,0,24,39.97525472213974,-122.12214503609144,2,74,2729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2730_0,20,1246,0,21,37.263240879382906,-119.54892090473108,7,55,2730,"{""type"":""MultiPoint"",""coordinates"":[]}"
2731_0,11,1705,0,21,39.69318372292621,-120.83530839159023,16,56,2731,"{""type"":""MultiPoint"",""coordinates"":[]}"
2732_0,14,1708,0,21,39.52295297658556,-120.81734208590784,20,55,2732,"{""type"":""MultiPoint"",""coordinates"":[]}"
2733_0,26,171,0,31,37.727669881272696,-120.47328733209007,4,68,2733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2734_0,25,1239,0,42,40.35703871789053,-118.34113600523239,2,80,2734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735_0,24,322,0,21,35.774732453596854,-120.86046121954557,3,66,2735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736_0,30,428,0,41,36.34067108259215,-120.95074190559959,2,74,2736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737_0,20,2117,0,21,37.57271049476208,-118.57694376731375,2,77,2737,"{""type"":""MultiPoint"",""coordinates"":[]}"
2738_0,13,1526,0,34,37.314894008219774,-118.01459839945494,1,78,2738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2739_0,19,1274,0,32,35.244277278324276,-118.38425513887012,3,69,2739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740_0,12,1771,0,32,37.88712084420391,-118.52663811140306,2,78,2740,"{""type"":""MultiPoint"",""coordinates"":[]}"
2741_0,26,630,0,22,36.46239280359035,-120.66013691118692,2,74,2741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2742_0,19,1572,0,22,39.84724479415271,-117.51064352506388,2,79,2742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744_0,13,2396,0,21,37.426285103450596,-118.05951416366091,4,71,2744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2745_0,7,3060,0,32,38.11394545344409,-119.50670008637746,15,52,2745,"{""type"":""MultiPoint"",""coordinates"":[]}"
2746_0,26,380,0,32,37.0054243928406,-121.22877048603458,3,71,2746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2747_0,12,987,0,22,37.0422553194895,-117.51738088969478,1,78,2747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2748_0,22,152,0,21,39.78166777841198,-122.3503171182578,2,73,2748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749_0,29,134,0,21,37.13523095139587,-119.99987517735907,2,72,2749,"{""type"":""MultiPoint"",""coordinates"":[]}"
2750_0,19,1485,0,32,40.27169876589918,-119.8399750567858,2,75,2750,"{""type"":""MultiPoint"",""coordinates"":[]}"
2752_0,15,1679,0,32,38.777351290766354,-119.81077981005191,4,73,2752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2753_0,23,93,0,21,35.557340154839935,-121.07875183358662,3,70,2753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755_0,4,2553,0,22,39.256602494844124,-119.89971302317974,9,59,2755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2756_0,27,130,0,34,36.1448383506541,-119.04541518798209,2,75,2756,"{""type"":""MultiPoint"",""coordinates"":[]}"
2757_0,26,98,0,34,36.18705916900772,-119.19767962864034,3,74,2757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2758_0,16,3012,0,22,37.88038347957301,-118.3141865467088,5,74,2758,"{""type"":""MultiPoint"",""coordinates"":[]}"
2759_0,23,47,0,34,37.36969124055106,-122.0767801142434,4,71,2759,"{""type"":""MultiPoint"",""coordinates"":[]}"
2761_0,14,607,0,11,37.44514972441711,-119.95540857079516,4,63,2761,"{""type"":""MultiPoint"",""coordinates"":[]}"
2762_0,28,190,0,32,35.030927398345895,-119.0350845622147,2,78,2762,"{""type"":""MultiPoint"",""coordinates"":[]}"
2764_0,18,1416,0,21,40.30628390433778,-121.70353011369174,10,58,2764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2766_0,10,1191,0,31,36.85675321331882,-118.22839743707537,1,76,2766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2767_0,20,1326,0,31,37.399335644927014,-118.48127318955503,2,78,2767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2768_0,15,741,0,21,39.36395117129641,-121.07021783838749,6,56,2768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2769_0,13,1604,0,22,39.906533602904595,-120.93591970341161,20,57,2769,"{""type"":""MultiPoint"",""coordinates"":[]}"
2770_0,23,487,0,31,35.97101434317697,-121.0342852270227,3,73,2770,"{""type"":""MultiPoint"",""coordinates"":[]}"
2772_0,19,1841,0,21,37.105137389377866,-117.59553431941318,3,81,2772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2773_0,23,105,0,21,36.39277336907109,-119.38902078415781,1,78,2773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2774_0,21,311,0,41,37.80717078391727,-120.44678703120854,3,70,2774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2775_0,24,223,0,22,37.28704623441207,-122.31887608331363,7,64,2775,"{""type"":""MultiPoint"",""coordinates"":[]}"
2776_0,18,1562,0,21,40.08664581737056,-119.84940736726905,4,74,2776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2777_0,18,1665,0,22,40.24879172615413,-118.2315415405698,2,78,2777,"{""type"":""MultiPoint"",""coordinates"":[]}"
2779_0,7,1415,0,41,40.30763137726396,-121.27054214674614,8,61,2779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2780_0,19,863,0,31,35.37004141810101,-117.70827288757017,1,76,2780,"{""type"":""MultiPoint"",""coordinates"":[]}"
2781_0,24,210,0,31,37.06381488630837,-122.00940646793444,4,64,2781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2783_0,8,1418,0,31,37.83501855772498,-117.64045008361916,0,80,2783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2785_0,4,2009,0,31,36.6694544765799,-118.8365568844243,10,56,2785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2787_0,26,252,0,22,36.153372345853235,-121.14792211046382,2,72,2787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2788_0,14,1267,0,31,40.4634890790587,-119.47525905143327,1,76,2788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2789_0,14,2433,0,21,36.08869364539663,-118.5908676542176,13,54,2789,"{""type"":""MultiPoint"",""coordinates"":[]}"
2790_0,14,1290,0,34,38.85954713926329,-118.35685652270448,1,80,2790,"{""type"":""MultiPoint"",""coordinates"":[]}"
2791_0,18,1909,0,12,38.09912325125612,-118.44668805111642,2,77,2791,"{""type"":""MultiPoint"",""coordinates"":[]}"
2792_0,24,385,0,21,35.89465754402681,-120.11665616429461,2,74,2792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2793_0,30,222,0,41,36.21266115460512,-120.28553943770909,2,71,2793,"{""type"":""MultiPoint"",""coordinates"":[]}"
2794_0,13,2540,0,31,37.71599178257914,-118.62680026558239,3,77,2794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2795_0,11,1622,0,31,38.760732458010146,-117.95620790598717,1,82,2795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2796_0,18,1010,0,22,38.52492469592877,-120.58467842732088,6,58,2796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2797_0,20,1733,0,31,40.44776856158661,-118.80915826825866,3,74,2797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2798_0,18,23,0,34,38.12562355213765,-121.14882042574794,3,73,2798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2799_0,18,1326,0,32,40.06688288111993,-121.57552018570472,10,58,2799,"{""type"":""MultiPoint"",""coordinates"":[]}"
2800_0,18,1392,0,32,39.19911031666047,-119.62078612746063,2,78,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
2801_0,15,61,0,34,36.2162544157416,-119.79011855851716,1,77,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2802_0,24,887,0,31,35.96248034797784,-120.39558306001372,4,70,2802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2803_0,16,831,0,31,35.21103961281185,-118.08017541519565,1,80,2803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2804_0,38,59,0,34,36.1425925624438,-119.81661885939869,2,76,2804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2805_0,12,3368,0,14,38.12742018270588,-119.34185923174152,0,57,2805,"{""type"":""MultiPoint"",""coordinates"":[]}"
2806_0,34,0,0,34,38.436889798085055,-121.65232614249693,4,73,2806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2807_0,10,1526,0,34,38.89098817420748,-118.99151627093491,1,79,2807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2808_0,26,5,0,34,37.7231783048521,-121.23371122009723,2,72,2808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2809_0,17,1650,0,32,39.70396350633564,-117.65347565523888,2,78,2809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2810_0,22,240,0,21,38.13101344384236,-120.80790977542459,3,70,2810,"{""type"":""MultiPoint"",""coordinates"":[]}"
2812_0,22,978,0,41,39.44120628573068,-120.90313119554125,7,58,2812,"{""type"":""MultiPoint"",""coordinates"":[]}"
2813_0,13,1476,0,32,40.28472433751892,-121.57641850098884,15,55,2813,"{""type"":""MultiPoint"",""coordinates"":[]}"
2814_0,5,2985,0,32,36.67349689535844,-118.59715586120645,10,53,2814,"{""type"":""MultiPoint"",""coordinates"":[]}"
2815_0,15,1495,0,31,39.92000833216639,-119.63156591087007,2,78,2815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2816_0,12,1467,0,21,37.3458858855219,-117.82954545092632,1,79,2816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2817_0,17,214,0,21,37.02698395965947,-122.04264413344687,8,53,2817,"{""type"":""MultiPoint"",""coordinates"":[]}"
2818_0,19,0,0,34,35.1301912372411,-120.63947565965218,9,73,2818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2820_0,14,831,0,31,37.38990333444376,-119.75867752357298,3,65,2820,"{""type"":""MultiPoint"",""coordinates"":[]}"
2821_0,14,1600,0,22,39.83466838017503,-120.9628691619352,18,62,2821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2822_0,9,1474,0,31,38.7054860680368,-118.98971964036667,0,79,2822,"{""type"":""MultiPoint"",""coordinates"":[]}"
2823_0,16,431,0,31,37.41820026589352,-120.07039292716246,3,67,2823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2824_0,16,1363,0,32,40.28472433751892,-120.52673709149518,4,65,2824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2825_0,11,2742,0,31,37.81256067562199,-118.86260802766377,7,67,2825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2826_0,18,2491,0,31,38.37176193998639,-119.24708696926692,6,70,2826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2827_0,33,10,0,31,38.86493703096801,-121.75787818838099,3,75,2827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2828_0,21,715,0,31,36.16415212926267,-120.62824671860068,2,69,2828,"{""type"":""MultiPoint"",""coordinates"":[]}"
2829_0,8,1541,0,31,38.20692108535046,-117.56903401853165,1,80,2829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2830_0,13,3162,0,32,37.41864942353558,-118.18797324929,4,72,2830,"{""type"":""MultiPoint"",""coordinates"":[]}"
2831_0,7,1629,0,21,39.968517357508844,-121.44571362714944,11,56,2831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2833_0,25,1559,0,34,39.63658986002668,-117.64089924126121,0,80,2833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2834_0,20,1830,0,22,39.698573614630924,-119.41731771560757,2,75,2834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2835_0,11,1295,0,31,37.36160640299399,-117.87625784570052,1,80,2835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2837_0,23,1178,0,34,40.47920959653079,-119.77125393755065,0,83,2837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2838_0,26,14,0,24,38.768817295567224,-121.83423498753113,2,75,2838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2839_0,19,1108,0,31,39.759209896308995,-121.31051717688946,11,52,2839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2840_0,18,1284,0,32,39.2121358882802,-118.48351897776533,2,76,2840,"{""type"":""MultiPoint"",""coordinates"":[]}"
2841_0,22,799,0,41,37.50982842487371,-121.50590075118545,4,66,2841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2842_0,26,432,0,31,35.781469818227755,-120.26263239796404,3,72,2842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2843_0,16,671,0,34,35.781469818227755,-117.69479815830839,0,82,2843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2844_0,10,1807,0,22,39.75696410809869,-120.9350213881275,15,55,2844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2846_0,22,414,0,31,35.611688229529165,-120.91750424008717,5,67,2846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2847_0,12,1861,0,32,37.631550145871905,-118.10667571607718,4,73,2847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2849_0,17,757,0,34,35.02239340314676,-117.65392481288094,0,81,2849,"{""type"":""MultiPoint"",""coordinates"":[]}"
2850_0,8,3599,0,33,36.981169880169375,-118.47184087907176,0,58,2850,"{""type"":""MultiPoint"",""coordinates"":[]}"
2851_0,18,1775,0,21,39.42728239882683,-117.98136073394251,1,77,2851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2852_0,5,2106,0,41,38.50291597146784,-119.6791766209284,6,60,2852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2853_0,21,401,0,32,38.13325923205266,-120.60758546706593,5,66,2853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2854_0,21,798,0,12,36.842380168772905,-121.16903251964064,3,71,2854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2856_0,9,1708,0,32,38.73468131477068,-118.51630748563568,1,78,2856,"{""type"":""MultiPoint"",""coordinates"":[]}"
2857_0,22,979,0,41,37.75372102451216,-120.14764804159674,6,65,2857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2858_0,3,2413,0,23,38.82541115846675,-119.83458516508108,8,57,2858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2859_0,20,2026,0,22,39.80232902994673,-117.56005086569046,5,76,2859,"{""type"":""MultiPoint"",""coordinates"":[]}"
2860_0,21,1167,0,31,35.08258052718276,-118.62769858086651,2,73,2860,"{""type"":""MultiPoint"",""coordinates"":[]}"
2861_0,12,1534,0,34,38.18895477966807,-118.00786103482403,1,81,2861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2863_0,19,1030,0,11,37.93877397304078,-120.20693685034863,5,58,2863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2864_0,19,1646,0,22,39.73450622599571,-117.81427409109628,3,77,2864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2865_0,22,26,0,34,39.30017078612392,-121.57776597391502,2,70,2865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2866_0,22,252,0,31,35.32063407747444,-119.59069256544264,1,79,2866,"{""type"":""MultiPoint"",""coordinates"":[]}"
2867_0,21,1259,0,34,39.724624757870394,-118.84149761848695,1,81,2867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2869_0,19,1448,0,22,40.0817050833079,-119.86692451530939,2,76,2869,"{""type"":""MultiPoint"",""coordinates"":[]}"
2870_0,13,1679,0,21,40.378598284709405,-121.23865195415989,11,56,2870,"{""type"":""MultiPoint"",""coordinates"":[]}"
2871_0,14,1437,0,31,39.49869846391433,-119.12985682468931,1,78,2871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2872_0,23,6,0,34,38.22668402160109,-121.77584449406336,15,69,2872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2873_0,20,591,0,31,35.549704474924916,-118.83161615036164,2,71,2873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2874_0,14,867,0,34,35.077639793120106,-117.60990736395908,1,77,2874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2875_0,27,187,0,12,38.03803781193599,-122.21916308677635,4,68,2875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2876_0,16,1373,0,12,38.544687632179404,-120.4773297508686,11,55,2876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2877_0,28,100,0,12,38.16694605520714,-121.92002409716456,4,64,2877,"{""type"":""MultiPoint"",""coordinates"":[]}"
2878_0,20,1809,0,32,39.9231524356608,-118.05547174488237,4,70,2878,"{""type"":""MultiPoint"",""coordinates"":[]}"
2879_0,15,1793,0,31,38.29810008668859,-117.68312005961484,1,80,2879,"{""type"":""MultiPoint"",""coordinates"":[]}"
2880_0,27,655,0,41,35.395194246056356,-119.8233562240296,2,73,2880,"{""type"":""MultiPoint"",""coordinates"":[]}"
2881_0,17,1398,0,41,40.30852969254808,-119.21923919545921,2,76,2881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2882_0,27,36,0,34,37.527345572914044,-120.87932584051208,2,77,2882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2883_0,9,2938,0,32,38.30708323952979,-119.68097325149664,0,58,2883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2884_0,12,688,0,22,37.15005315358384,-119.48469136191653,3,63,2884,"{""type"":""MultiPoint"",""coordinates"":[]}"
2885_0,4,2358,0,32,37.25740183003612,-119.255171806824,11,53,2885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2886_0,32,282,0,34,35.93732752002249,-121.13085412006555,2,71,2886,"{""type"":""MultiPoint"",""coordinates"":[]}"
2887_0,17,1247,0,31,35.11581819269519,-118.46734930265117,2,74,2887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2888_0,12,1754,0,21,35.626510431717136,-118.57245219089316,5,60,2888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2889_0,15,1122,0,22,39.98872945140153,-120.97903883704936,7,64,2889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2890_0,25,244,0,22,37.8705020114477,-120.62645008803244,2,69,2890,"{""type"":""MultiPoint"",""coordinates"":[]}"
2892_0,14,2528,0,22,37.801780892212555,-118.97849069931517,6,69,2892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2893_0,23,24,0,24,38.725698161929486,-121.42145911447822,2,67,2893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2894_0,14,1767,0,32,39.01765062926833,-118.13811675102137,1,79,2894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2895_0,13,1789,0,31,37.6885931664135,-117.99079304442577,1,81,2895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2896_0,17,2163,0,22,38.68123155536557,-118.8531757171805,4,72,2896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2897_0,10,1690,0,41,40.14773125669068,-120.59994978715092,8,61,2897,"{""type"":""MultiPoint"",""coordinates"":[]}"
2898_0,27,184,0,32,39.733607910711584,-121.6851146503673,6,69,2898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2899_0,17,1578,0,31,39.18159316862014,-120.58243263911058,9,61,2899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2900_0,26,118,0,34,36.82441386309052,-119.67872746328635,2,76,2900,"{""type"":""MultiPoint"",""coordinates"":[]}"
2901_0,11,1309,0,31,39.31993372237455,-118.13497264752695,1,79,2901,"{""type"":""MultiPoint"",""coordinates"":[]}"
2903_0,16,1478,0,22,39.77672704434932,-117.79001957842505,2,78,2903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2904_0,12,1647,0,22,39.814007128640284,-119.81257644062015,1,72,2904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905_0,11,2463,0,32,35.905886485078305,-118.33889021702208,8,58,2905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2906_0,24,1202,0,34,39.33251013635222,-118.54909599350604,0,83,2906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2907_0,19,1353,0,21,39.43671470931009,-119.17971332295795,2,77,2907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2908_0,25,1053,0,32,39.782566093696104,-121.41696753805762,11,53,2908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909_0,16,739,0,34,35.0866229459613,-117.80888419939156,1,80,2909,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910_0,16,1765,0,12,39.21617830705874,-119.77035562226654,2,76,2910,"{""type"":""MultiPoint"",""coordinates"":[]}"
2911_0,5,3339,0,21,37.116815488071424,-118.7494203018647,12,59,2911,"{""type"":""MultiPoint"",""coordinates"":[]}"
2914_0,16,1726,0,32,39.99367018546419,-120.47373648973212,6,64,2914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2915_0,23,250,0,41,36.127321202613764,-118.85452319010669,3,75,2915,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916_0,44,5,0,34,38.88200502136628,-121.82929425346848,3,73,2916,"{""type"":""MultiPoint"",""coordinates"":[]}"
2917_0,22,1037,0,22,39.90428781469429,-121.5813592350515,9,54,2917,"{""type"":""MultiPoint"",""coordinates"":[]}"
2919_0,14,1479,0,32,40.382191545845885,-118.44444226290612,1,79,2919,"{""type"":""MultiPoint"",""coordinates"":[]}"
2920_0,31,312,0,22,36.268805859862596,-120.9808354676176,2,66,2920,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921_0,11,1127,0,31,35.97370928902933,-117.94991969899833,1,79,2921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2922_0,16,2282,0,32,38.29495598319417,-118.7862512285136,4,70,2922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2923_0,16,1241,0,34,40.09787475842205,-118.06535321300768,1,79,2923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2924_0,13,2471,0,22,38.30438829367743,-119.34904575401448,5,65,2924,"{""type"":""MultiPoint"",""coordinates"":[]}"
2925_0,27,342,0,22,35.024190033714994,-119.00768594604907,2,77,2925,"{""type"":""MultiPoint"",""coordinates"":[]}"
2926_0,6,2847,0,31,38.04118191543041,-119.34230838938359,11,55,2926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2927_0,9,1499,0,31,37.62616025416719,-117.53804214122952,1,79,2927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2928_0,22,34,0,34,39.32442529879515,-121.51084148524811,3,71,2928,"{""type"":""MultiPoint"",""coordinates"":[]}"
2929_0,14,922,0,21,36.69370898925113,-119.10470399673397,4,63,2929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2930_0,3,2361,0,21,37.15634136057268,-119.17073017011676,8,53,2930,"{""type"":""MultiPoint"",""coordinates"":[]}"
2931_0,14,1271,0,12,35.3210832351165,-117.67638269498393,2,76,2931,"{""type"":""MultiPoint"",""coordinates"":[]}"
2932_0,9,1940,0,21,39.16183023236951,-120.46924491331153,18,58,2932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2934_0,26,235,0,34,36.19738979477509,-120.32686194077858,2,73,2934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2935_0,15,1821,0,21,39.871948464465994,-120.90762277196185,12,54,2935,"{""type"":""MultiPoint"",""coordinates"":[]}"
2936_0,19,606,0,31,35.05158864988064,-119.8610854659626,2,75,2936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2937_0,31,259,0,31,37.63694003757662,-121.55530809181202,3,74,2937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2938_0,20,241,0,34,35.62830706228537,-119.99942601971702,0,76,2938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2939_0,17,1233,0,34,39.61413197792369,-119.12716187883696,1,80,2939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2940_0,14,1124,0,31,35.35027848185038,-118.60074912234292,2,69,2940,"{""type"":""MultiPoint"",""coordinates"":[]}"
2942_0,10,1047,0,34,36.00829442746793,-117.8820968950473,0,80,2942,"{""type"":""MultiPoint"",""coordinates"":[]}"
2943_0,18,1184,0,34,39.80726976400939,-118.38066187773364,0,82,2943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2944_0,22,279,0,21,36.22838167207721,-121.77314954821101,5,65,2944,"{""type"":""MultiPoint"",""coordinates"":[]}"
2945_0,22,683,0,32,36.374807063388694,-121.41472174984732,5,69,2945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2946_0,17,1294,0,32,39.65635279627731,-121.10210803097372,10,52,2946,"{""type"":""MultiPoint"",""coordinates"":[]}"
2947_0,14,695,0,21,36.965898520339344,-119.22103582602745,4,63,2947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2948_0,25,223,0,31,39.098049847197025,-121.24179605765431,4,70,2948,"{""type"":""MultiPoint"",""coordinates"":[]}"
2949_0,23,113,0,21,36.96275441684492,-121.83513330281525,5,61,2949,"{""type"":""MultiPoint"",""coordinates"":[]}"
2950_0,14,2407,0,22,39.43581639402596,-117.66650122685861,6,70,2950,"{""type"":""MultiPoint"",""coordinates"":[]}"
2951_0,26,61,0,34,39.612335347355454,-121.66041098005401,2,71,2951,"{""type"":""MultiPoint"",""coordinates"":[]}"
2952_0,23,128,0,21,40.2034268043061,-122.13472145006912,2,73,2952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2953_0,16,847,0,32,39.73854864477424,-121.21304996856249,9,54,2953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2955_0,4,2088,0,31,37.484226439276306,-119.55970068814051,10,54,2955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2956_0,25,308,0,21,35.0866229459613,-118.78490375558742,2,76,2956,"{""type"":""MultiPoint"",""coordinates"":[]}"
2957_0,18,286,0,41,36.474070902283906,-121.15331200216855,3,66,2957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2958_0,15,763,0,34,35.186335942498566,-117.87985110683701,1,80,2958,"{""type"":""MultiPoint"",""coordinates"":[]}"
2959_0,26,16,0,24,38.20332782421398,-121.74934419318184,2,73,2959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2960_0,25,108,0,41,36.227483356793094,-119.1334500858258,2,75,2960,"{""type"":""MultiPoint"",""coordinates"":[]}"
2961_0,21,1318,0,32,39.569216213717716,-119.15366217971848,2,76,2961,"{""type"":""MultiPoint"",""coordinates"":[]}"
2962_0,28,56,0,34,36.8603464744553,-120.66148438411311,2,78,2962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2963_0,26,517,0,41,35.31973576219032,-120.16471603199501,2,72,2963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2964_0,18,338,0,34,36.678886787063156,-117.74914623299762,0,79,2964,"{""type"":""MultiPoint"",""coordinates"":[]}"
2965_0,17,2533,0,31,39.38685821104145,-117.76172264697529,7,65,2965,"{""type"":""MultiPoint"",""coordinates"":[]}"
2966_0,21,66,0,31,37.959884382217595,-120.9740981029867,2,69,2966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2967_0,27,101,0,31,36.807345872692245,-121.38597566075549,2,72,2967,"{""type"":""MultiPoint"",""coordinates"":[]}"
2968_0,24,378,0,41,39.06795628517902,-121.1739732537033,5,70,2968,"{""type"":""MultiPoint"",""coordinates"":[]}"
2969_0,14,1700,0,21,35.43651674912586,-118.61152890575235,7,63,2969,"{""type"":""MultiPoint"",""coordinates"":[]}"
