system:index,label,latitude,longitude,month,pixel_id,precip,solar_rad,temp,.geo
202103_406_0,0,38.087894310204625,-120.0654521930998,3,406,0.12218125917784661,6.045093550380859E8,274.948635860156,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_407_0,0,37.12355285270232,-121.6617584529802,3,407,0.032470427535695734,5.748501350380859E8,283.08260605924875,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_408_0,0,40.21914732177819,-120.67001837931224,3,408,0.04781138160101861,6.003014890380859E8,272.75866557705785,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_409_0,0,39.283551953367706,-117.98136073394251,3,409,0.02951834359042138,5.876189310380859E8,276.9258415263186,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_410_0,0,35.72263016711792,-117.6355093495565,3,410,0.0021598563420006656,6.821642210380859E8,284.87142966895976,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_411_0,0,37.00228028934618,-122.07722927188547,3,411,0.05384192623965234,5.831342950380859E8,283.3127020353912,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_412_0,0,39.74753179761544,-118.46465435679882,3,412,0.0197747127043435,5.910654150380859E8,280.4767514095511,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_413_0,0,36.49248636560835,-117.9368941273786,3,413,0.022612132214231195,6.843021430380859E8,279.4751500570646,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_414_0,0,40.23262205103998,-120.46654996745917,3,414,0.03610626616351098,5.991560490380859E8,273.9668597764866,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_415_0,0,39.35990875251787,-118.17360020474409,3,415,0.030745498918218317,5.839316630380859E8,278.57034914980653,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_416_0,0,39.291636790924784,-119.58170941260144,3,416,0.02357117094866723,6.099842110380859E8,277.2614298789732,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_417_0,0,36.698649723313785,-121.7632680800857,3,417,0.040241532109899225,5.807777890380859E8,283.46651587947724,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_418_0,0,37.57226133712002,-118.13093022874841,3,418,0.023274265311879816,6.581931910380859E8,273.684719844531,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_419_0,0,37.80851825684345,-117.61035652160115,3,419,0.028990618966741266,6.475883090380859E8,279.5791250864665,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_420_0,0,40.43429383232481,-121.07291278423985,3,420,0.06080683328978509,6.036666330380859E8,272.68786217063985,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_421_0,0,39.6307508106799,-120.73424792212678,3,421,0.09008669116370172,5.949843030380859E8,273.3478399092151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_422_0,0,39.83826164131151,-121.76102229187539,3,422,0.08311223246924371,5.712629150380859E8,283.41072580891273,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_423_0,0,40.42486152184156,-118.07927709991154,3,423,0.031969137571973505,5.874123230380859E8,276.9493919085431,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_424_0,0,39.99367018546419,-118.13272685931665,3,424,0.026465706609410944,5.798114290380859E8,277.94759104328773,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_426_0,0,37.86466296210092,-117.79316368191947,3,426,0.029173635028524103,6.483961990380859E8,275.7219473520915,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_428_0,0,38.974082337988534,-119.91408606772566,3,428,0.0529192165362069,6.314524970380859E8,273.9483418413388,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_430_0,0,38.607569702067764,-122.21017993393515,3,430,0.0469399616944024,5.821128210380859E8,283.77530389191,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_431_0,0,40.1598585130263,-118.03436133570557,3,431,0.03062138714663476,5.849386850380859E8,278.89511393475277,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_432_0,0,36.64699659447691,-120.43016819845232,3,432,0.03426795461050958,6.104138390380859E8,286.531893063617,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_433_0,0,36.501918676091606,-117.909944668855,3,433,0.022612132214231195,6.843021430380859E8,279.4751500570646,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_434_0,0,40.041730053164585,-122.44464022309036,3,434,0.061941854737920465,5.717029950380859E8,283.9450078779651,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_435_0,0,36.19918642534333,-118.29262697988993,3,435,0.03416464485995263,7.001667370380859E8,271.33910335007533,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_437_0,0,38.8460724100015,-122.38085983791787,3,437,0.04127270736567468,5.815651290380859E8,283.169100094867,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_438_0,0,39.217974937626984,-119.36252048327627,3,438,0.0176840201842019,6.036933210380859E8,276.7282267539732,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_439_0,0,37.35980977242575,-117.67368774913157,3,439,0.020846374415082636,6.488702510380859E8,276.42477570810627,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_442_0,0,39.21617830705874,-118.88192180627233,3,442,0.019839920185727777,5.988488470380859E8,278.7451039591143,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_443_0,0,36.41388377824789,-118.13676927809519,3,443,0.023347102187795343,6.993809470380859E8,274.7005023546116,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_444_0,0,35.793597074563365,-119.44696211998351,3,444,0.03023015715949029,6.069724170380859E8,287.1003626956735,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_445_0,0,35.55150110549315,-118.7058520105849,3,445,0.056233666919393244,6.351568290380859E8,280.4990469614665,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_446_0,0,38.13775080847326,-122.47967451917101,3,446,0.043090395711583795,5.857196890380859E8,284.0932826175485,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_447_0,0,39.61907271198635,-121.51084148524811,3,447,0.09593770661227197,5.703843010380859E8,282.25553375162104,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_448_0,0,37.66883023016287,-119.10066157795544,3,448,0.05313047029845208,6.849109950380859E8,267.0734704745713,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_449_0,0,37.314444850577715,-119.49771693353627,3,449,0.1000468359219262,6.056197990380859E8,277.0339931980256,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_452_0,0,40.31930947595752,-121.88588811636801,3,452,0.08002143361441583,5.725064570380859E8,281.19674836435627,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_453_0,0,40.49537927164494,-117.89602078195115,3,453,0.03135538854472131,5.858324150380859E8,276.8628978729248,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_454_0,0,37.72587325070446,-119.56329394927698,3,454,0.0952429995762536,6.323591890380859E8,271.96247574590865,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_456_0,0,38.23387054387405,-119.26011254088665,3,456,0.03922872998587579,6.831284670380859E8,269.23876417836834,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_457_0,0,37.14960399594178,-119.6580662117516,3,457,0.07553478338591546,5.902428810380859E8,281.87284463451755,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_458_0,0,37.99402036301414,-121.9842536399791,3,458,0.032972849987668695,5.844042370380859E8,284.7520816556869,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_459_0,0,37.35217409251074,-118.40761133625722,3,459,0.019469671033544245,6.727476710380859E8,278.4700204787716,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_460_0,0,37.96707090449055,-117.74465465657701,3,460,0.021183602594060602,6.392515230380859E8,278.1202142161708,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_461_0,0,39.42099419183799,-117.91937697933827,3,461,0.03247792281977624,5.874618630380859E8,275.1890251200686,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_462_0,0,40.16704503529925,-119.59967571828383,3,462,0.019877590321225824,5.831839690380859E8,279.32426327531056,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_463_0,0,35.83716536584316,-119.31805387671236,3,463,0.035890497349424066,6.048807990380859E8,286.6481302527971,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_464_0,0,36.63576765342542,-121.06842120781924,3,464,0.029694296501798334,5.979773390380859E8,282.0749300679853,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_466_0,0,37.414157847114986,-118.76020008527414,3,466,0.04317554094664544,6.980661710380859E8,265.7751043791412,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_467_0,0,37.73665303411389,-121.31994948737271,3,467,0.03409072019926995,5.866232290380859E8,285.7288174167756,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_469_0,0,39.40482451672384,-117.57307643731019,3,469,0.035151295446080866,6.000923450380859E8,272.5460847218831,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_470_0,0,37.75506849743834,-117.64269587182945,3,470,0.028990618966741266,6.475883090380859E8,279.5791250864665,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_471_0,0,36.85630405567676,-119.72139743928203,3,471,0.06156315662734002,5.912565110380859E8,284.72468277715865,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_472_0,0,40.114942748820326,-118.2504061615363,3,472,0.02385062732569665,5.819079430380859E8,279.6213981669436,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_473_0,0,39.08053269915669,-119.50355598288304,3,473,0.02037336685530633,6.062686910380859E8,274.4350873680525,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_474_0,0,39.28849268743036,-120.555483180587,3,474,0.10884004094473809,5.978471990380859E8,273.74801002010224,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_475_0,0,37.64143161399722,-119.34230838938359,3,475,0.09192705907694787,6.631423470380859E8,268.9487067396923,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_476_0,0,39.00732000350095,-121.22338059432987,3,476,0.07208176710478753,5.725638170380859E8,283.32208963619763,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_477_0,0,39.98603450554917,-122.49045430258045,3,477,0.0606910363661477,5.701053990380859E8,283.5481271025955,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_478_0,0,37.394844068506416,-119.95900183193164,3,478,0.07358074941508264,5.856797450380859E8,282.4367779762514,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_479_0,0,38.80115664579552,-119.29065526054671,3,479,0.020599879406614008,6.137447170380859E8,276.2964443699006,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_481_0,0,40.11718853703062,-120.35021813816569,3,481,0.0367102698313424,6.007018730380859E8,273.31615413132533,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_482_0,0,37.48287896635013,-121.11827770608788,3,482,0.03619173922411889,5.887481530380859E8,285.67285145995436,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_483_0,0,38.702791122184436,-117.9256651863271,3,483,0.030666954897565546,6.182593190380859E8,276.311922360492,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_484_0,0,39.16856759700041,-120.65609449240839,3,484,0.11277151861063928,5.896488990380859E8,276.545071407031,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_485_0,0,37.02159406795475,-119.8745601952244,3,485,0.0513298884855935,5.922960530380859E8,284.89662078119096,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_486_0,0,38.625985165392215,-117.87580868805847,3,486,0.030657850288076105,6.238321750380859E8,275.04518166408747,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_487_0,0,38.73513047241274,-121.85309960849764,3,487,0.036606066011113825,5.832614710380859E8,285.6606208021923,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_488_0,0,39.829727646112374,-119.0530508678971,3,488,0.021515779279393854,5.933363490380859E8,279.2614298789732,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_489_0,0,39.86925351861363,-120.22220821017866,3,489,0.03338170804850549,6.015873250380859E8,273.76262170525007,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_490_0,0,38.819572109119974,-118.94210893030834,3,490,0.02121422448031396,6.093982090380859E8,276.7531133467151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_491_0,0,38.21141266177106,-120.5923141072359,3,491,0.09790612020365685,5.757796270380859E8,281.83910335007533,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_492_0,0,38.18356488796335,-118.70270790709048,3,492,0.019154362462682428,6.406389990380859E8,272.42472845508206,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_493_0,0,37.356216511289276,-117.94587728021979,3,493,0.015805699013395014,6.539905410380859E8,279.585107844363,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_494_0,0,38.177276680974515,-117.93644496973653,3,494,0.017918221734685602,6.299255230380859E8,277.5372851587111,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_495_0,0,36.243203874265184,-119.66794767987692,3,495,0.03188543774954766,6.082121650380859E8,287.14469915820706,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_496_0,0,35.28110820497318,-118.86754876172643,3,496,0.029955901287717523,6.390009350380859E8,285.73888231092883,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_497_0,0,38.3214562840757,-119.34679996580418,3,497,0.036043889902753534,6.810870590380859E8,270.03112913972586,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_498_0,0,35.40103329540313,-118.1376675933793,3,498,0.012036152266187372,6.704704970380859E8,281.56730132974604,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_499_0,0,37.81974719789495,-121.80324311022902,3,499,0.02963777639739007,5.887870990380859E8,283.89303217652025,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_500_0,0,40.363326924879374,-117.65976386222772,3,500,0.03225041189066857,5.873703390380859E8,275.7938743304181,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_501_0,0,35.23349749491484,-120.64172144786248,3,501,0.03527899839751214,6.231430870380859E8,283.999419735324,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_502_0,0,38.48899208456399,-119.79011855851716,3,502,0.07910076537005395,6.335041910380859E8,268.55473202531056,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_503_0,0,37.93158745076783,-119.0943733709666,3,503,0.04183004059664697,6.832339190380859E8,269.40560410612375,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_504_0,0,40.518286311389986,-118.86350634294789,3,504,0.027376271866483393,5.853256650380859E8,278.19401293928905,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_505_0,0,38.78319034011313,-119.68636314320136,3,505,0.04838270702235192,6.188943590380859E8,273.49040228320706,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_506_0,0,35.94900561871604,-120.7418836020418,3,506,0.02628583469264001,6.152029370380859E8,283.42765814258206,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_508_0,0,38.58645929289096,-120.87438510644942,3,508,0.07439615585677117,5.717746850380859E8,282.85741389695033,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_509_0,0,39.29028931799861,-120.26397987089021,3,509,0.07919008293024987,6.124230770380859E8,272.32919334083476,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_511_0,0,36.34156939787627,-120.36773528620601,3,511,0.028705544851941767,6.187694510380859E8,284.9764915179181,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_512_0,0,37.770789014910434,-119.13389924346785,3,512,0.04514143624178857,6.870568670380859E8,267.62958869113714,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_513_0,0,36.09722764059576,-117.69749310416074,3,513,0.012005366467160883,6.784293710380859E8,279.7493173537716,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_514_0,0,38.90086964233279,-119.83503432272315,3,514,0.048374660395307245,6.292706890380859E8,274.3542558198334,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_515_0,0,39.86610941511922,-119.60686224055678,3,515,0.022388704203290644,5.942108470380859E8,278.5601162449006,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_516_0,0,39.442104601014805,-120.48137216964714,3,516,0.09166096904150933,6.037861650380859E8,271.88293578035086,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_517_0,0,39.49420688749373,-121.61235111235362,3,517,0.07855231323115319,5.686853430380859E8,283.97079490333476,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_518_0,0,36.64969154032927,-118.69102980839693,3,518,0.06314166643492669,6.615714730380859E8,271.43900411872454,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_519_0,0,35.84030946933758,-120.34976898052363,3,519,0.02419232585303277,6.248516790380859E8,283.918367672992,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_520_0,0,38.69605375755354,-118.87653191456761,3,520,0.023344747804326715,6.139976590380859E8,276.23048439846247,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_521_0,0,35.518263439980736,-120.39064232595106,3,521,0.035014815710706415,6.263207250380859E8,283.4685320085095,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_522_0,0,35.43202517270526,-117.90859719592883,3,522,0.0079416409956643,6.791201730380859E8,283.4379645521923,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_523_0,0,36.711675294933514,-121.03922596108536,3,523,0.03299998500220269,5.982510290380859E8,282.011138485324,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_524_0,0,36.69011572811465,-121.23730448123372,3,524,0.03348482408396691,5.923525570380859E8,282.4270333525955,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_525_0,0,35.04889370402828,-117.62472956614707,3,525,0.0044883117901513,6.899405710380859E8,284.38095377850277,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_526_0,0,35.06955495556303,-117.78822294785681,3,526,0.006202079437894525,6.850794910380859E8,284.0289948781331,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_527_0,0,38.250938534272315,-121.47670550445157,3,527,0.030604057096166315,5.831384290380859E8,285.6255931854248,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_529_0,0,36.659573008454586,-117.82460471686366,3,529,0.02151576437823266,6.735667190380859E8,283.77656134738714,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_530_0,0,37.81076404505375,-122.38085983791787,3,530,0.037948764942807856,5.879934070380859E8,284.02730426993423,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_531_0,0,40.1207817981671,-119.62662517680741,3,531,0.02101423599593133,5.837905250380859E8,279.1490044337447,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_532_0,0,35.124352187894324,-118.86530297351612,3,532,0.036306850694341364,6.458649390380859E8,286.2089396445982,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_533_0,0,38.03489370844157,-118.69597054245959,3,533,0.016603924416227045,6.554374330380859E8,272.1665668077366,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_534_0,0,39.08412596029317,-119.19723047099828,3,534,0.01474345483653039,6.033855290380859E8,278.69342752682263,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_535_0,0,38.51549238544552,-119.23451055528925,3,535,0.026256270788831415,6.543180130380859E8,270.1392598100888,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_536_0,0,36.76063347791803,-117.85918985530226,3,536,0.029751338146848383,6.810909730380859E8,280.5837270059893,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_537_0,0,40.142790522628026,-120.47149070152183,3,537,0.04157436647288293,6.029654650380859E8,272.6064740868025,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_538_0,0,37.051238472330695,-120.80790977542459,3,538,0.03141731777064294,5.946275590380859E8,285.4238175217823,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_539_0,0,36.68203089055757,-118.9681600735478,3,539,0.10279277720324487,6.014095210380859E8,277.3108197899275,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_540_0,0,40.51873546903205,-121.29928823583796,3,540,0.07548248031012506,5.991583670380859E8,271.62849924641273,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_542_0,0,37.55204924322733,-119.04496603034002,3,542,0.05329524733893365,6.800160650380859E8,266.85920163636564,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_543_0,0,36.53515634160403,-119.12985682468931,3,543,0.09970394530169457,5.890898150380859E8,283.31225575682936,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_544_0,0,39.14790634546566,-120.76164653829242,3,544,0.10624448218218774,5.811568870380859E8,279.0359226965135,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_545_0,0,35.59596771205707,-119.60506560998854,3,545,0.019885681651754084,6.254379550380859E8,287.18380103572724,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_546_0,0,35.386660250857226,-117.52232162375743,3,546,0.0038722679840752505,6.845628570380859E8,284.10963478908747,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_547_0,0,40.23891025802882,-119.86422956945702,3,547,0.023846455000562372,5.905207430380859E8,278.8434453779651,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_549_0,0,38.78858023181785,-122.22140887498665,3,549,0.03831615307204217,5.831018630380859E8,283.8604118388186,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_550_0,0,36.563902430695855,-118.44893383932673,3,550,0.03573038437239617,7.232840590380859E8,265.70609133730653,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_551_0,0,37.469404237088334,-121.84636224386675,3,551,0.03656341888777703,5.852774810380859E8,282.6579116288052,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_552_0,0,38.29495598319417,-120.08476597170836,3,552,0.129884325050039,6.100974610380859E8,273.63031848784414,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_553_0,0,35.395194246056356,-118.39548407992162,3,553,0.028450004838628473,6.547537010380859E8,278.6145622294436,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_554_0,0,39.14116898083476,-119.142433238667,3,554,0.015273608349485102,6.023522970380859E8,278.9381903166412,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_555_0,0,37.433920783365615,-118.9605243936328,3,555,0.06178230800501794,6.740268510380859E8,268.05212785864387,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_556_0,0,35.13692860187199,-117.5438811905763,3,556,0.0048886463867852115,6.909396530380859E8,284.6744449369369,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_557_0,0,36.354594969496006,-121.24269437293843,3,557,0.027107901953382196,6.056104750380859E8,283.78458123566,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_558_0,0,39.27726374637887,-118.72247084334111,3,558,0.023925624869985285,5.954010770380859E8,280.3187871748401,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_559_0,0,39.71878570852361,-121.03338691173859,3,559,0.11896061160437554,5.871977630380859E8,274.2144314960767,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_560_0,0,36.400858206628165,-120.41444768098023,3,560,0.030792035244626703,6.167175210380859E8,285.4454961592151,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_561_0,0,39.62985249539578,-122.33279997021748,3,561,0.050960637711209955,5.801685610380859E8,284.66772188166135,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_563_0,0,37.186434922590685,-121.11064202617287,3,563,0.025944985531491938,5.879999290380859E8,285.37923429345574,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_564_0,0,38.53211121820173,-119.30682493566087,3,564,0.030501477502507868,6.453611470380859E8,268.9289654762514,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_565_0,0,36.207720420542465,-119.27493474307462,3,565,0.06591009356848687,5.890254190380859E8,285.8334277368361,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_566_0,0,36.28722132318704,-120.52404214564281,3,566,0.028097622178716364,6.155894970380859E8,283.6006068362985,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_567_0,0,38.347956584957224,-119.41641940032345,3,567,0.040365882300061884,6.716491030380859E8,268.9897223646923,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_568_0,0,36.13495688252878,-117.68626416310924,3,568,0.012005366467160883,6.784293710380859E8,279.7493173537716,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_569_0,0,39.76909136443431,-119.61494707811386,3,569,0.022571735166234674,5.992382110380859E8,277.24902333495436,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_570_0,0,37.77213648783661,-122.36693595101401,3,570,0.037948764942807856,5.879934070380859E8,284.02730426993423,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_571_0,0,38.83394515366589,-121.42909479439324,3,571,0.04635777332655877,5.760877410380859E8,284.5923900604248,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_572_0,0,39.86925351861363,-118.80556500712217,3,572,0.019078470848722162,5.899531350380859E8,279.9567266279651,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_573_0,0,38.81777547855174,-120.79533336144691,3,573,0.10163249828688592,5.728383010380859E8,281.08583764107,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_574_0,0,38.96824328864175,-118.977143226389,3,574,0.01704382159583062,6.033968910380859E8,278.02572654395976,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_575_0,0,38.154369641229465,-117.78328221379415,3,575,0.01770680405966729,6.304635950380859E8,276.8196823571318,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_576_0,0,37.85343402104943,-118.69597054245959,3,576,0.018311329268140497,6.693174930380859E8,270.93766790820706,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_577_0,0,40.52322704545264,-120.4930502683407,3,577,0.02956489481799096,5.971966090380859E8,275.7359709996049,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_578_0,0,36.868880469654435,-121.26200815154701,3,578,0.025570936583203974,5.839035610380859E8,283.40565660948397,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_579_0,0,36.08285459604985,-121.42460321797263,3,579,0.03486640014521569,6.157483950380859E8,281.3237146151963,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_580_0,0,40.483252015309326,-122.1684082732236,3,580,0.09392122187487573,5.649865350380859E8,282.3219610029651,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_581_0,0,39.00372674236448,-119.28840947233641,3,581,0.01732308425776452,6.060504330380859E8,277.24760574422857,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_582_0,0,36.01907421087736,-120.95658095494636,3,582,0.027636416338605585,6.137339370380859E8,283.63228998902025,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_583_0,0,37.64098245635516,-120.0106549607685,3,583,0.09274461128584832,5.844494690380859E8,280.3350947185229,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_584_0,0,38.65383293919992,-119.02520309408939,3,584,0.02225639679305047,6.153478610380859E8,275.73783224372454,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_585_0,0,37.217426799892806,-120.62106019632772,3,585,0.03426637508742303,5.950043910380859E8,286.10590705051214,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_586_0,0,40.45136182272309,-118.12149791826515,3,586,0.031969137571973505,5.874123230380859E8,276.9493919085431,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_587_0,0,36.92098275613336,-117.54208456000806,3,587,0.014367662452382746,6.475132230380859E8,278.6694597428845,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_588_0,0,38.6596719885467,-118.25130447682042,3,588,0.0394243971335122,6.197099090380859E8,274.78279612141273,"{""type"":""MultiPoint"",""coordinates"":[]}"
202103_590_0,0,35.97370928902933,-120.17280086955208,3,590,0.021227963350934687,6.283154410380859E8,285.1187283710767,"{""type"":""MultiPoint"",""coordinates"":[]}"
